Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
2.20,2,0.2032218264594826642157465444,0.208778782378327,0.208778782378327,0.203469647376813,0.203469647376813,0.14848215871065,0.1556779818185818308261532939,0.1360386169775988308261532939,0.019639364840983,4.703973055748329324955476994,102.45155115992494947348190398,101.4938374256595998961179581,222607500
2.21,2,0.2025507597345102707655533745,0.208096071052191,0.208096071052191,0.202797762312717,0.202797762312717,0.148183862926185,0.1553560414661736001731788724,0.1357166766251906001731788724,0.019639364840983,4.6906124756953563593110631257,102.25273535927466121651473516,101.3187442260796471002302429,223619400
2.22,2,0.2018835631389685130488077887,0.207417259284532,0.207417259284532,0.20212975209752,0.20212975209752,0.14788620709573,0.1550348767705616585491315049,0.1353955119295786585491315049,0.019639364840983,4.6772741165727723936666492572,102.05367635881960506769088213,101.1432081834731575051286969,224631200
2.23,2,0.2012201448866072639314052256,0.206742263418185,0.206742263418185,0.201465524833043,0.201465524833043,0.147589428815111,0.1547147222632403358598813577,0.1350753574222573358598813577,0.019639364840983,4.6639646972129714280222353902,101.85447860217986588517747212,100.96732713416374582927065748,225643100
2.24,2,0.2005605421833550133081947820,0.206071121074854,0.206071121074854,0.200805117770585,0.200805117770585,0.147293538041126,0.1543955892079221338725900982,0.1347562243669391338725900982,0.019639364840983,4.6506845402975474623778215206,101.65517654081618307571603648,100.7911313273306881792636129,226654900
2.25,2,0.1999046644912883307153991257,0.205403748042122,0.205403748042122,0.200148440261814,0.200148440261814,0.146998720656524,0.1540776604351501924734112581,0.1344382955941671924734112581,0.019639364840983,4.6374388835357373347549190527,101.45584104853417417712799113,100.61468664738985786839606297,227666800
2.26,2,0.1992524752804820839240817934,0.204740106988855,0.204740106988855,0.199495455732261,0.199495455732261,0.1467049556317,0.1537609136252919511522340535,0.1341215487843089511522340535,0.019639364840983,4.6242270875171823691105051853,101.25648674922805052435449171,100.43800445810315529869494861,228678600
2.27,2,0.1986039791376685555506082742,0.204080208636709,0.204080208636709,0.198846168774249,0.198846168774249,0.146412418407594,0.1534455244865940478892744125,0.1338061596456110478892744125,0.019639364840983,4.6110541859123544034660913169,101.0572016315683117191350602,100.26116708134392709390835818,229690500
2.28,2,0.1979591666633188745689690594,0.203424044995616,0.203424044995616,0.198200569976788,0.198200569976788,0.146121149838373,0.1531315335694871382183630188,0.1334921687285041382183630188,0.019639364840983,4.597921340405520437821677448,100.85801234420942608002366767,100.0841978268804657278402621,230702300
2.29,2,0.1973179346436797638634523496,0.202771514673531,0.202771514673531,0.197558556000259,0.197558556000259,0.145831207499069,0.1528189948753974405145682217,0.1331796300344144405145682217,0.019639364840983,4.5848300980235869045729612993,100.65890840160483061082122194,99.90708465631985071735293759,231714200
2.30,2,0.1966802927548872736786373039,0.202122629475016,0.202122629475016,0.196920136532598,0.196920136532598,0.145542651832803,0.1525079692226011631390423492,0.1328686043816181631390423492,0.019639364840983,4.5717822010818215065328497122,100.45997838189887693704951365,99.72991015966444949454211946,232726000
2.31,2,0.1960462196922237599955794702,0.201477370309446,0.201477370309446,0.196285290243108,0.196285290243108,0.145255547359176,0.1521985204251415230998565889,0.1325591555841585230998565889,0.019639364840983,4.5587794777179035408884358438,100.26132635443970988422407285,99.55277198945211686325718814,233737900
2.32,2,0.1954157016964005053485268577,0.200835726297498,0.200835726297498,0.19565400335572,0.19565400335572,0.144969977270622,0.1518907312450905665113528625,0.1322513664041075665113528625,0.019639364840983,4.5458242988905475752440219748,100.06289090487144388406660616,99.37560976112968908849976225,234749700
2.33,2,0.1947886529863852496711249242,0.200197610996288,0.200197610996288,0.195026189984796,0.195026189984796,0.144685927108786,0.1515845842160881093481141824,0.1319452193751051093481141824,0.019639364840983,4.5329161642253926095996081068,99.86473080914100791631441248,99.19847756955292693639520367,235761600
2.34,2,0.1941650617191170418534301423,0.199563014313456,0.199563014313456,0.194401838272832,0.194401838272832,0.144403447627819,0.1512801297091481168016069116,0.1316407648681651168016069116,0.019639364840983,4.5200565167456936439551942379,99.66688860835804181193703829,99.02141440737205304917575755,236773400
2.35,2,0.1935449418814667685502630588,0.198931954150025,0.198931954150025,0.193780962223757,0.193780962223757,0.144122650181398,0.1509774796348522842644457026,0.1313381147938692842644457026,0.019639364840983,4.5072485624534576783107803699,99.4694312032382727336467758,98.8444829922584567085175313,237785300
2.36,2,0.1929282815837138494441692600,0.198304416634805,0.198304416634805,0.19316354993335,0.19316354993335,0.143843478650714,0.1506765774244788743885835440,0.1310372125834958743885835440,0.019639364840983,4.4944906807741807126663665027,99.27234922499519472160965092,98.6676722994474754885763212,238797200
2.37,2,0.1923149514246248181698610439,0.197680275619426,0.197680275619426,0.192549471842578,0.192549471842578,0.14356603296585,0.1503775185447213240104179463,0.1307381537037383240104179463,0.019639364840983,4.4817856066271660174391617546,99.07569126944879292485976705,98.49102758240155776379444099,239809000
2.38,2,0.1917049984527289125137683152,0.197059577018449,0.197059577018449,0.191938775057344,0.191938775057344,0.143290278188993,0.1500802696814458134796852398,0.1304409048404628134796852398,0.019639364840983,4.4691323856327920517947478856,98.87941384882756754490839464,98.31450515104280774762322174,240820900
2.39,2,0.1910984246666531881718838062,0.19644232484334,0.19644232484334,0.191331461578713,0.191331461578713,0.143016271855528,0.1497848884749856808903625624,0.1301455236340026808903625624,0.019639364840983,4.456532669064968086150334018,98.68366024215397858156201089,98.13824133588026875638784636,241832700
2.40,2,0.1904951245245874488949031749,0.195828414270055,0.195828414270055,0.190727425736171,0.190727425736171,0.14274404004973,0.1494913973354201835955061464,0.1298520324944371835955061464,0.019639364840983,4.4439870989251741205059201484,98.48835578602904505676116635,97.96216276425594474688651136,242844600
2.41,2,0.1898951326005451729173516764,0.195217881429257,0.195217881429257,0.190126702145892,0.190126702145892,0.142473625536619,0.1491998402626605441028690095,0.1295604754216775441028690095,0.019639364840983,4.4314969357180161548615062809,98.29364127502494724368528237,97.78640369142086584282889867,243856400
2.42,2,0.1892984111588348346953799956,0.194610686372602,0.194610686372602,0.189529253026167,0.189529253026167,0.142204966931395,0.1489101545151219799033777397,0.1292707896741389799033777397,0.019639364840983,4.4190603820294901892170924117,98.09939271747959813554864344,97.61084287364489319122330353,244868300
2.43,2,0.1887049174889699933333055911,0.194006787773902,0.194006787773902,0.188935035614428,0.188935035614428,0.141938106113021,0.1486223805039939656306467300,0.1289830156630109656306467300,0.019639364840983,4.4066785955548972235726785446,97.90570333272272316969143167,97.43556886661927475118643347,245880100
2.44,2,0.1881146589666565883690407951,0.193407234953049,0.193407234953049,0.188344057295373,0.188344057295373,0.141702880072663,0.1483663736652902380734530146,0.1287270088243072380734530146,0.019639364840983,4.3952068715337908255325669559,97.70142654733569986593016323,97.2498889250858320111684545,246892000
2.45,2,0.1875276279905840754687529755,0.192813247452383,0.192813247452383,0.187756310458423,0.187756310458423,0.141534430005055,0.1481772963480912909417200093,0.1285379315071082909417200093,0.019639364840983,4.3856525370662142922838508077,97.47334006140525382711747521,97.04106418218332970321014675,247903800
2.46,2,0.1869437084010481348523293801,0.192222438219092,0.192222438219092,0.187171678802221,0.187171678802221,0.141367732126387,0.1479900810723781680878757099,0.1283507162313951680878757099,0.019639364840983,4.3761515461578428942437392196,97.24609128455011321744596647,96.83270883797180185586787295,248915700
2.47,2,0.1863629729601803931542483632,0.191634880993767,0.191634880993767,0.18659023517763,0.18659023517763,0.141202810643515,0.1478047546037695072659271153,0.1281653897627865072659271153,0.019639364840983,4.3667046655871743609950230704,97.01971295524131741836069693,96.62485399235781599774923985,249927500
2.48,2,0.1857853713768548474679788591,0.191050525539073,0.191050525539073,0.186011929232196,0.186011929232196,0.141039669731923,0.1476213193619485238572961916,0.1279819545209655238572961916,0.019639364840983,4.3573119646730209629549114834,96.79422587497007126966498147,96.41751922387516434752335615,250939400
2.49,2,0.1852108564625452041931743046,0.190469323854645,0.190469323854645,0.185436713719848,0.185436713719848,0.140878288616166,0.1474397529089377101738382988,0.1278003880679547101738382988,0.019639364840983,4.3479728006146809973104976147,96.56957501731860874409326711,96.21065048442132566730839724,251951200
2.50,2,0.1846394437536843453598693837,0.18989129009934,0.18989129009934,0.184864604195964,0.184864604195964,0.140718627033554,0.1472600155007107286376442906,0.1276206506597277286376442906,0.019639364840983,4.3386860348296623020832928658,96.34586087979275971326609218,96.00434474598068213526108513,252963100
2.51,2,0.1840710974290437719074142063,0.189316391161467,0.189316391161467,0.184295564795633,0.184295564795633,0.140560764452077,0.1470821854012669542136072457,0.1274428205602839542136072457,0.019639364840983,4.3294539094164023364388789973,96.1230908158117986005577696,95.79860898193156851620307768,253974900
2.52,2,0.1835057575029379784105537633,0.188744565451742,0.188744565451742,0.183729535460021,0.183729535460021,0.140404658093645,0.1469062177091391957173359648,0.1272668528681561957173359648,0.019639364840983,4.3202751380426133707944651299,95.90119543301179479600025706,95.59337517065856674164778248,254986800
2.53,2,0.1829434539280350506470732527,0.188175842872413,0.188175842872413,0.183166546178321,0.183166546178321,0.140250304945076,0.1467321104565562672405034084,0.1270927456155732672405034084,0.019639364840983,4.3111496643358034051500512614,95.68030147216584064439303336,95.38876640546505881210041348,255998600
2.54,2,0.1823841724482885725470285825,0.187610209808638,0.187610209808638,0.182606582677102,0.182606582677102,0.140097724114978,0.1465598822653335113317469508,0.1269205174243505113317469508,0.019639364840983,4.3020780217716854395056373933,95.46037258916779128407507638,95.18474713945480163720871376,257010500
2.55,2,0.1818278630670639351120452444,0.187047613269267,0.187047613269267,0.18204959489876,0.18204959489876,0.139946832471378,0.1463894482047746471435294962,0.1267500833637916471435294962,0.019639364840983,4.2930577772650354738612235252,95.24132731032872824689801023,94.98123744727994032156184992,258022400
2.56,2,0.1812744827792765148312006882,0.186488013397326,0.186488013397326,0.181495539785769,0.181495539785769,0.139797722417662,0.1462208992309890825264633975,0.1265815343900060825264633975,0.019639364840983,4.2840915365164485082168096571,95.02329009366223263780629292,94.7783588095493010281378818,259034200
2.57,2,0.1807240817153422062496280155,0.185931458504716,0.185931458504716,0.180944467529675,0.180944467529675,0.139650339251752,0.1460541823612822490810712616,0.1264148175202992490810712616,0.019639364840983,4.2751777816835301101766980686,94.80628558299662744848360303,94.57613524402247841184699924,260046000
2.58,2,0.1801765913554366741068131215,0.185377879631269,0.185377879631269,0.180396309527097,0.180396309527097,0.139504673954054,0.1458892861748796401861468644,0.1262499213338966401861468644,0.019639364840983,4.2663161855851955769279819207,94.59022504798526235126131426,94.37447990322518849104992992,261057900
2.59,2,0.1796320093272160216937579110,0.184827274553498,0.184827274553498,0.179851063402799,0.179851063402799,0.139360730911584,0.1457262149785252795207441325,0.1260868501375422795207441325,0.019639364840983,4.2575068716005686112835680518,94.37516977269925627243465069,94.17345276233242892593422326,262069800
2.60,2,0.1790902568007869973785731010,0.184279562093684,0.184279562093684,0.179308650230757,0.179308650230757,0.139218447021854,0.1455649028751116299072981884,0.1259255380341286299072981884,0.019639364840983,4.2487479519165786456391541833,94.16110174862909133364383396,93.97303613620640940219945462,263081600
2.61,2,0.1785514206936206823075023293,0.183734830868267,0.183734830868267,0.178769157034435,0.178769157034435,0.139077866382763,0.1454053970283427366497034485,0.1257660321873597366497034485,0.019639364840983,4.2400407776738196799947403154,93.9480691080982168258481173,93.77327743609520747002627296,264093500
2.62,2,0.1780154433215529455464921146,0.183193023246285,0.183193023246285,0.178232526059325,0.178232526059325,0.138938993540295,0.1452476999701411467983340507,0.1256083351291581467983340507,0.019639364840983,4.2313854214065282819546287274,93.73606866642161096734562637,93.57417375325857259295986611,265105300
2.63,2,0.1774822672106990998869600496,0.182654079755826,0.182654079755826,0.177698699761456,0.177698699761456,0.138801774289875,0.1450917554534124078873108422,0.1254523906124294078873108422,0.019639364840983,4.2227802717541405867274239785,93.52509607201868210929730885,93.37572098744922063607175667,266117200
2.64,2,0.1769519053872066491130774726,0.182118013189182,0.182118013189182,0.177167691182859,0.177167691182859,0.138666201252284,0.1449375565498779386057340788,0.1252981917088949386057340788,0.019639364840983,4.21422513023610562108301011,93.31516330270493344981548406,93.17793120466358007421939496,267129000
2.65,2,0.1764243200474683082505062427,0.181584786057722,0.181584786057722,0.176639462473827,0.176639462473827,0.138532285428018,0.1447851129449977626415935303,0.1251457481040147626415935303,0.019639364840983,4.2057202743204086554385962423,93.10626957723805724469163837,92.98080397885893695076794721,268140900
2.66,2,0.1758994894338388417292881560,0.181054374181037,0.181054374181037,0.176113991850183,0.176113991850183,0.138399958578259,0.1446343555976396776346313397,0.1249949907566566776346313397,0.019639364840983,4.1972637261243056897941823731,92.89840354819694580808028427,92.78432841564806465493226977,269152700
2.67,2,0.1753774470838618488167069749,0.180526812818643,0.180526812818643,0.175591312890368,0.175591312890368,0.138269268256568,0.1444853332629334634697764657,0.1248459684219504634697764657,0.019639364840983,4.188856882379379724149768506,92.69155272410283553703427497,92.58849257989758364575493842,270164600
2.68,2,0.1748581257474567855974996864,0.180002032944427,0.180002032944427,0.175071358262292,0.175071358262292,0.138140167127734,0.1443379962255299581793740264,0.1246986313845469581793740264,0.019639364840983,4.1804983188457887585053546371,92.48580537060931045581930156,92.39338410099704414007460448,271176400
2.69,2,0.1743415692879769408350751048,0.179480078387777,0.179480078387777,0.174554171882799,0.174554171882799,0.138012651920809,0.1441923427460943827114087075,0.1245529779051113827114087075,0.019639364840983,4.1721879856952617928609407695,92.28106583280653736665872432,92.19890892497036784218519714,272188300
2.70,2,0.1738276863640226949418731828,0.178960856037375,0.178960856037375,0.174039662299102,0.174039662299102,0.137886676737972,0.1440483237052296380630653352,0.1244089588642466380630653352,0.019639364840983,4.1639244757607258272165269005,92.07742567526609115912932255,92.00515817833106148428479597,273200200
2.71,2,0.1733164711485955545381949097,0.178444361386561,0.178444361386561,0.173527823677095,0.173527823677095,0.137762279694128,0.1439059770373408142939087194,0.1242666121963578142939087194,0.019639364840983,4.155708875782834429176415312,91.87486371930084673327314949,91.81211158032887608143534186,274212000
2.72,2,0.1728079421818347313926788664,0.17793061179594,0.17793061179594,0.173018674579528,0.173018674579528,0.137639426040367,0.1437652686205623112752718048,0.1241259037795793112752718048,0.019639364840983,4.1475402082421478959276991641,91.67330876374405599482817837,91.61969908881364653966332829,275223800
2.73,2,0.1723020894701331485639025397,0.177419594384748,0.177419594384748,0.172512205000607,0.172512205000607,0.137518033622966,0.1436261159016853203197087820,0.1239867510607023203197087820,0.019639364840983,4.1394161081634354978875875758,91.4728008446319907352336106,91.42796097520456716337249735,276235700
2.74,2,0.1717988361129108820833054914,0.176911236349258,0.176911236349258,0.172008337945975,0.172008337945975,0.137398223789774,0.1434886376138234112792007841,0.1238492727728404112792007841,0.019639364840983,4.1313399769998509646388714275,91.27345819609060798333885879,91.23701557506737156456506627,277247600
2.75,2,0.1712982274979758185396988127,0.176405577884236,0.176405577884236,0.171507118858787,0.171507118858787,0.1372798454534,0.1433526841644005019488797095,0.1237133193234175019488797095,0.019639364840983,4.1233075292397605665987598391,91.07509667620964644476046138,91.04668048209603711235460549,278259400
2.76,2,0.1708002083109656486766086977,0.175902565238903,0.175902565238903,0.171008492357228,0.171008492357228,0.137162946287319,0.1432183013219758873679492210,0.1235789364809928873679492210,0.019639364840983,4.1153200760558038713715550918,90.87782046171694437783316424,90.85706009769948001502994116,279271300
2.77,2,0.1703048029066272913471322205,0.175402222131965,0.175402222131965,0.170512482825745,0.170512482825745,0.137047506801539,0.1430854704362010238708079992,0.1234461055952180238708079992,0.019639364840983,4.1073770831548619057271412229,90.68166798857990676794753256,90.66819364488107849329110587,280283100
2.78,2,0.1698119118091880770364169948,0.17490444807812,0.17490444807812,0.170018990667258,0.170018990667258,0.136933503299211,0.1429541643177761194142876058,0.1233147994767931194142876058,0.019639364840983,4.099477771620865940082727354,90.486532868152844521596686,90.47997585724125227240606395,281294900
2.79,2,0.1693216240839511305623732403,0.174409331673813,0.174409331673813,0.169528105055683,0.169528105055683,0.136820917687181,0.1428243679765392929842009403,0.1231850031355562929842009403,0.019639364840983,4.0916217120173109744383134865,90.29247924748040223913103244,90.29247161123557681490640715,282306800
2.80,2,0.1688338755835860396472621685,0.173916808615058,0.173916808615058,0.169039761765462,0.169039761765462,0.136709748840616,0.1426960780441665311873005784,0.1230567132031835311873005784,0.019639364840983,4.0838088078488220087938996186,90.09950007364771448342469753,90.10567480261943213087557745,283318700
2.81,2,0.1683486561147482209038939612,0.173426867309694,0.173426867309694,0.168553950590822,0.168553950590822,0.136599957236693,0.1425692546173515620847834618,0.1229298897763685620847834618,0.019639364840983,4.0760379159698800431494857497,89.90759109127279232687967977,89.91958213600921588095434811,284330500
2.82,2,0.1678659562231447414379135156,0.172939497682066,0.172939497682066,0.16807066206594,0.16807066206594,0.136491525577374,0.1424438800569571474924759790,0.1228045152159741474924759790,0.019639364840983,4.068308531056426077505071882,89.7167562552199784291986457,89.73419856804068055745481679,285342400
2.83,2,0.1673857565672180426008598606,0.172454681060186,0.172454681060186,0.167589876825673,0.167589876825673,0.13638447405,0.1423199738863843041395226289,0.1226806090454013041395226289,0.019639364840983,4.0606212124127001118606580131,89.52699954403972446121711505,89.5495291221862682027845744,286354200
2.84,2,0.1669080134712560137442238344,0.171972369697497,0.171972369697497,0.167111551141047,0.167111551141047,0.136278688369379,0.1421974202237300642166213142,0.1225580553827470642166213142,0.019639364840983,4.0529726402667211462162441443,89.33828185564087266521743732,89.36553559146496069011416627,287366100
2.85,2,0.1664327716671746466881165603,0.171492611626993,0.171492611626993,0.166635729798528,0.166635729798528,0.136174260722128,0.1420763128757808904647287567,0.1224369480347978904647287567,0.019639364840983,4.0453655019849661805718302772,89.150655801470283558827183,89.18227188199199360350128897,288377900
2.86,2,0.1659599382916571294794181674,0.171015312738214,0.171015312738214,0.166162319821555,0.166162319821555,0.136071160260531,0.1419566177292040276550081006,0.1223172528882210276550081006,0.019639364840983,4.0377988202924392149274164082,88.96406535884233004338328436,88.99968275457616694841974442,289389800
2.87,2,0.1654895654927400871386626989,0.170539938758197,0.170539938758197,0.165691373421758,0.165691373421758,0.135952591351908,0.1418215307369092764027633637,0.1221989114832108764027633637,0.0196226192536984,4.0302709204390742492830025406,88.77914473508665249572637916,88.81783955328846600437470391,290401600
2.88,2,0.1650216200405813221223497163,0.170066362865372,0.170066362865372,0.165222857328772,0.165222857328772,0.135815875620969,0.1416683707291896241369767259,0.1220819255727736241369767259,0.019586445156416,4.0227818526447992836385886716,88.59588218691477289036257648,88.63670801451202808626640964,291413500
2.89,2,0.1645560704859732755364216752,0.169595229560475,0.169595229560475,0.164756740055038,0.164756740055038,0.135680371389411,0.1415165067279275290953415647,0.1219662356687938290953415647,0.0195502710591337,4.0153299127006341560156862029,88.41357259116885604142835961,88.45626309676441954730275126,292425300
2.90,2,0.1640929221033605283035908320,0.169126546214369,0.169126546214369,0.164293026881433,0.164293026881433,0.13554613841437,0.1413659987110956752203783973,0.1218519017492443752203783973,0.0195140969618513,4.0079168188489481903712723349,88.23220809872045098162133406,88.27649752464290937739072851,293437200
2.91,2,0.1636321675085053707593156974,0.168660305144823,0.168660305144823,0.163831710414714,0.163831710414714,0.135413168549369,0.1412168382690743504484976297,0.1217389154045052504484976297,0.0194779228645691,4.0005423301718686571225561865,88.0518838747615477169723595,88.09750821116229124890494093,294449100
2.92,2,0.1631737688522454276349648726,0.168196463429306,0.168196463429306,0.163372752759564,0.163372752759564,0.135281318495328,0.1410688806921027071212030604,0.1216271319248160071212030604,0.0194417487672867,3.9932023010401272590824445985,87.87249074661798209641467406,87.91918563884525261739392988,295460900
2.93,2,0.1627177322802910875599096458,0.167735030603879,0.167735030603879,0.162916160069187,0.162916160069187,0.135150685017153,0.1409222230189433237076631461,0.1215166483489388237076631461,0.0194055746700045,3.9858995114094892934380307299,87.69403320995095021486568699,87.74153501321389676734643882,296472800
2.94,2,0.1622640312429849569733920343,0.16727597845281,0.16727597845281,0.162461905761549,0.162461905761549,0.13502122179589,0.1407768179741445362709236203,0.1214074174014224362709236203,0.0193694005727221,3.9786326069380373277936168618,87.51659595353372047514613412,87.56464290924718739590904985,297484600
2.95,2,0.1618126476261430758815517772,0.166819286978071,0.166819286978071,0.162009971700378,0.162009971700378,0.134892875834356,0.1406326118948864488144100341,0.1212993854194466488144100341,0.0193332264754398,3.9714000502992143621492029941,87.34004872605297172508042664,87.38837814946911032507298931,298496400
2.96,2,0.1613635889310228923053193537,0.166364965332819,0.166364965332819,0.161560365396078,0.161560365396078,0.134765694043774,0.1404896519832539884370185970,0.1211925996050965884370185970,0.0192970523781574,3.9642031937331513965047891258,87.16452942171935089766785446,87.21288136088140096972801311,299508300
2.97,2,0.1609168266927509567606018826,0.16591298347595,0.16591298347595,0.161113058349063,0.161113058349063,0.134639632778285,0.1403478935715590189312693596,0.1210870152906838189312693596,0.0192608782808752,3.9570407576048344308603752577,86.98992466834336439014165734,87.03803836175478204465685309,300520200
2.98,2,0.1604723496852279175844438645,0.165463328374829,0.165463328374829,0.160668039319545,0.160668039319545,0.134514640893701,0.1402072850919345869610070989,0.1209825809083417869610070989,0.0192247041835928,3.9499112646037074652159613896,86.81625987422167778479447802,86.86387574939054913073720173,301532000
2.99,2,0.1600301446158448067194272541,0.165015988512798,0.165015988512798,0.160225294998706,0.160225294998706,0.134390769943027,0.1400678776640574961125849798,0.1208793475777468961125849798,0.0191885300863106,3.9428161792006244995715475201,86.64361048707125432658153729,86.69047111284267852682359484,302543900
3.00,2,0.1595902048459731949316771483,0.164570955154209,0.164570955154209,0.15978481873982,0.15978481873982,0.13426796022339,0.1399296113165529240267423296,0.1207772553275247240267423296,0.0191523559890282,3.9357537833422625339271336521,86.47187485293497541582403804,86.51772196237976680021221682,303555700
3.01,2,0.1591985702366781455139266016,0.164174295067447,0.164174295067447,0.159392706547729,0.159392706547729,0.134144569903462,0.1397924529252831603870324044,0.1206762710335372603870324044,0.0191161818917459,3.9287231280919675682827197834,86.30106673141563814464413432,86.34564313113054245600974329,304567600
3.02,2,0.1588086960611257180234867953,0.163779436489425,0.163779436489425,0.159002356936159,0.159002356936159,0.134022263575892,0.1396564407377818484084518819,0.1205764329433183484084518819,0.0190800077944635,3.9217253091608668730555150362,86.13126700838821353354452232,86.17431797322672437879528319,305579400
3.03,2,0.1584205801711501914914233438,0.163386376029346,0.163386376029346,0.158613767754325,0.158613767754325,0.133901005768971,0.1395215391856102282003370680,0.1204777054884289282003370680,0.0190438336971813,3.914759307588249475015403447,85.962363693902643269126556,86.00363322586886249296075458,306591300
3.04,2,0.1580342020405286268213329170,0.16299509062585,0.16299509062585,0.158226918450973,0.158226918450973,0.133780724961387,0.1393876759861956894591838369,0.1203800163862967894591838369,0.0190076595998989,3.9078230526309539417666873001,85.79438397886716240222358348,85.8336175033014927741739787,307603100
3.05,2,0.1576495585017572739710623318,0.162605579436593,0.162605579436593,0.157841805854738,0.157841805854738,0.133661487902877,0.1392549178192145606305770793,0.1202834323165978606305770793,0.0189714855026167,3.9009184545209795437265757118,85.62736015113074552468692018,85.66430469877645395379248805,308615000
3.06,2,0.1572666440889012229949051782,0.162217834905466,0.162217834905466,0.157458424493017,0.157458424493017,0.133543235025228,0.1391232048890380181979952610,0.1201878934837037181979952610,0.0189353114053343,3.8940438002397595780821618427,85.46126987162521584521370234,85.49567295730703265091869522,309626800
3.07,2,0.1568854460575341727431660127,0.161831844716273,0.161831844716273,0.157076761605845,0.157076761605845,0.133425979258979,0.1389925496884992738170852819,0.1200934123804472738170852819,0.018899137308052,3.8871994476805940448334456951,85.29611338165505178997622621,85.32772347676867039034976672,310638700
3.08,2,0.1565059684383234179798533910,0.161447610753912,0.161447610753912,0.156696821228803,0.156696821228803,0.133309658946248,0.1388628906630573572601796549,0.1199999274522877572601796549,0.0188629632107696,3.8803836334357806467933341056,85.13188156116311682104166872,85.16044789378736536492203641,311650500
3.09,2,0.1561281991017802558577757860,0.161065121199563,0.161065121199563,0.156318591217611,0.156318591217611,0.133194283618943,0.1387342369263437022266231938,0.1199074478128563022266231938,0.0188267891134874,3.8735966185916236811489202379,84.96856434631689620231951193,84.99383684533575047334461652,312662400
3.10,2,0.1557521270304148764125116069,0.160684364952637,0.160684364952637,0.155942060541344,0.155942060541344,0.133079851474698,0.1386065862896846579865413769,0.1198159712734796579865413769,0.018790615016205,3.8668383404472517155045063701,84.80617919696061219468587984,84.82790921844554068502543583,313674200
3.11,2,0.1553777396124737420678619192,0.160305327693579,0.160305327693579,0.155567216572869,0.155567216572869,0.132966314269271,0.1384798900384829051267498907,0.1197254491195601051267498907,0.0187544409189228,3.8601074034322397498600925008,84.64470085266501352838980752,84.66264007835497592728042689,314686100
3.12,2,0.1550050407675141306214000606,0.159928014810987,0.159928014810987,0.155194063236523,0.155194063236523,0.132853713865142,0.1383541901977760911742145053,0.1196359233761356911742145053,0.0187182668216404,3.8534050114752447842156786332,84.48415815793146471861342282,84.49806005867711326588201943,315697900
3.13,2,0.1546340134477103801229135954,0.159552407797893,0.159552407797893,0.154822583463691,0.154822583463691,0.132742009371193,0.1382294452554713704736596216,0.1195473525311132704736596216,0.0186820927243581,3.8467299753423988185712647647,84.32452743069867290892691242,84.33414584740010093385250504,316709800
3.14,2,0.1542646615670657951032839566,0.159178508984227,0.159178508984227,0.15445278117315,0.15445278117315,0.132631155220408,0.1381056097536258440291628855,0.1194596911265501440291628855,0.0186459186270757,3.8400809927595708529268508963,84.16579377949916312471168072,84.17088312104905636623863886,317721700
3.15,2,0.1538969776154733564254207910,0.158806310626751,0.158806310626751,0.154084648845634,0.154084648845634,0.132521145130275,0.1379826771433181427616781475,0.1193729326135246427616781475,0.0186097445297935,3.8334578761139691576996461484,84.00795214696317444169657268,84.00826765638199672971474359,318733500
3.16,2,0.1535309361553703995697639089,0.15843578730469,0.15843578730469,0.15371816101256,0.15371816101256,0.132411980914462,0.1378606483499388544645340768,0.1192870779174277544645340768,0.0185735704325111,3.8268606519161041920552322802,83.85101579928391167727515212,83.84631413920418831299099302,319745300
3.17,2,0.1531665448994806868385168631,0.158066946818034,0.158066946818034,0.153353325396057,0.153353325396057,0.132303664667772,0.1377395257392318496401725917,0.1192021294040030496401725917,0.0185373963352288,3.8202893879395312264108184113,83.69493609182017038151839348,83.6849733711516685012789037,320757200
3.18,2,0.1528037963591391362488470037,0.157699781605109,0.157699781605109,0.152990134498329,0.152990134498329,0.132196194691851,0.1376193073499794188149203217,0.1191180851120330188149203217,0.0185012222379464,3.813744027999507260766404544,83.53981777777396738334538199,83.5243545784525036833549612,321769100
3.19,2,0.1524426750979894751712604547,0.157334272940246,0.157334272940246,0.152628572864195,0.152628572864195,0.132089477601987,0.1374998992008390168232407419,0.1190348510601748168232407419,0.0184650481406642,3.8072218797288818627262929547,83.38555295714226310125553424,83.36434733598280019920299745,322780900
3.20,2,0.1520831790133796010118745917,0.156970420425813,0.156970420425813,0.152268638388439,0.152268638388439,0.1319835623337,0.1373813501836436353442195056,0.1189524761402618353442195056,0.0184288740433818,3.8007243437755123294775768066,83.23213808031772441368950579,83.20494892710589203247462109,323792800
3.21,2,0.1517253104474835648905868707,0.156608226299128,0.156608226299128,0.151910333416091,0.151910333416091,0.131878445761613,0.1372636572530023474275136864,0.1188709573069027474275136864,0.0183926999460996,3.7942513328953593638331629383,83.07966710107361721149585085,83.04625768550536086493185972,324804600
3.22,2,0.1513690450761898239995889766,0.156247664818464,0.156247664818464,0.151553633593377,0.151553633593377,0.131774088565021,0.1371467802137892556679430507,0.1187902543649720556679430507,0.0183565258488172,3.7878016955828989657930513499,82.9280648784955740868689309,82.88819688347940722615337378,325816500
