Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
3.02,2,0.4447928765746796825471064858,0.457340749860518,0.457340749860518,0.445335283759062,0.445335283759062,0.336018211767902,0.3517744805438773935917946942,0.3255700223170597935917946942,0.0262044582268176,9.968909871307803277476654168,36.706732358511305192902010986,36.771304126327559997323318354,106967100
3.03,2,0.4440972650510378719284991535,0.456616341659867,0.456616341659867,0.444638823964892,0.444638823964892,0.335230030871981,0.3509614983048524039118936339,0.3248067215368338039118936339,0.0261547767680186,9.941360246330050385953147221,36.687640641676120588753839585,36.75471200807510589203227252,107321300
3.04,2,0.4434039567537040287776443071,0.45589433970512,0.45589433970512,0.443944670205724,0.443944670205724,0.334444679388849,0.3501514277317857846829292506,0.3240463324225663846829292506,0.0261050953092194,9.913894034437686494429640276,36.668543258986058315082110587,36.738111058744698211863050233,107675500
3.05,2,0.4427129121721170978588167671,0.455174710299218,0.455174710299218,0.443252782922814,0.443252782922814,0.333662325865711,0.3493444360931971435324351270,0.3232890222427767435324351270,0.0260554138504204,9.886516027520809602906133328,36.64945004213408196605707183,36.721511099002311783125391443,108029700
3.06,2,0.4420241722747069179429929804,0.454457484151948,0.454457484151948,0.44256320313455,0.44256320313455,0.33288267438684,0.3485402287253803157955122901,0.3225344963337591157955122901,0.0260057323916212,9.859217784086061711382626382,36.630339578542710713928900219,36.70489041907072077998272799,108383900
3.07,2,0.4413376939550254558175033337,0.453742617966287,0.453742617966287,0.44187588768192,0.44187588768192,0.332105721753485,0.3477388009204878583616487470,0.3217827499876656583616487470,0.0259560509328222,9.831999169263538252254817156,36.611212970078334294980367635,36.688250024497526080112264981,108738100
3.08,2,0.4406534576522181023059551280,0.453030104806063,0.453030104806063,0.441190816980214,0.441190816980214,0.33133183051424,0.3469405147641897348408570701,0.3210341452901667348408570701,0.025906369474023,9.804870556043603360731310209,36.592093435846132209305200686,36.671613256819971173143511297,109092300
3.09,2,0.4399714472176459674430875410,0.452319917535264,0.452319917535264,0.4405079748611,0.4405079748611,0.33056068687803,0.3461450557095324655848084119,0.3202883676943084655848084119,0.025856688015224,9.777822933319800469207803263,36.572966994013378277291497897,36.654965923714448695058635892,109446500
3.10,2,0.4392916453436470900180879007,0.451612045228065,0.451612045228065,0.439827343995811,0.439827343995811,0.329792474503653,0.3453526069221263719589970595,0.3195456003657016719589970595,0.0258070065564247,9.750861548400355577684296318,36.553836127715986103501198722,36.638310397947945554612188954,109800700
3.11,2,0.4386140654155441147132009958,0.450906501886394,0.450906501886394,0.439148937785993,0.439148937785993,0.329027210346974,0.3445631858361690312804081682,0.3188058607385433312804081682,0.0257573250976257,9.723986900738221686160789371,36.534709496122634841489616776,36.621655362128989681090451144,110154900
3.12,2,0.4379386833080949408947680629,0.450203263832745,0.450203263832745,0.438472732076983,0.438472732076983,0.328264908493615,0.3437768057023676998969621516,0.3180691620635411998969621516,0.0257076436388265,9.697199369938213794637282425,36.51558091871395447885797944,36.604994443942785911695641365,110509000
3.13,2,0.4372654792926797861653151462,0.449502305972228,0.449502305972228,0.437798707116104,0.437798707116104,0.327505416307403,0.3429933131017331645697697461,0.3173353509217056645697697461,0.0256579621800275,9.670494560870032335509473199,36.49645019930088592740471115,36.588327383827876090553395198,110863200
3.14,2,0.4365944407420503371847962626,0.448803621984966,0.448803621984966,0.437126850260708,0.437126850260708,0.32674891506947,0.3422128889844047756927447348,0.3166046082631764756927447348,0.0256082807212283,9.643877657373329443985966252,36.477326534438701761508576857,36.571663380554445491434515129,111217400
3.15,2,0.4359255370528911755217417477,0.448107175660062,0.448107175660062,0.436457130870162,0.436457130870162,0.325995245803168,0.3414353732068370390180748427,0.3158767739444077390180748427,0.0255585992624293,9.617344071673449958088272986,36.458196947118157114147710962,36.554989190650872597527046522,111571600
3.16,2,0.4352587915726152927782941556,0.447412997532443,0.447412997532443,0.435789572320348,0.435789572320348,0.325244613108693,0.3406609713102424341269996343,0.3151520535066123341269996343,0.0255089178036301,9.59089969209241806656476604,36.439071683312458291432369795,36.538315071701650051028357507,111925800
3.17,2,0.4345941739965933213841779275,0.446721050882389,0.446721050882389,0.435124144269682,0.435124144269682,0.324496834869731,0.3398895000077471925271462070,0.3144302636629160925271462070,0.0254592363448311,9.564539267848061607436956814,36.419948850611616714601332498,36.521639054897117076654119834,112280000
3.18,2,0.4339316653201331589723651974,0.446031324005456,0.446031324005456,0.434460827690298,0.434460827690298,0.323752121133802,0.3391211688104375948545925926,0.3137116139244056948545925926,0.0254095548860319,9.538268800990891715913449867,36.400839269504899008830292764,36.504971998564587111540537403,112634200
3.19,2,0.4332712691315823104820042444,0.445343814181993,0.445343814181993,0.433799626174917,0.433799626174917,0.323010291075496,0.3383557969081427503149473366,0.3129959234809098503149473366,0.0253598734272329,9.51208311169105582438994292,36.381734745845025697717476972,36.488305523535393241062781463,112988400
3.20,2,0.4326129590935953194141750520,0.444658496251788,0.444658496251788,0.433140513354078,0.433140513354078,0.322271379783466,0.3375934184900618285405329077,0.3122832265216282285405329077,0.0253101919684336,9.485983179396978365262133695,36.362631460399520271414047698,36.471635629070896277950624277,113342600
3.21,2,0.4319567327423101948719889934,0.443975373726299,0.443975373726299,0.432483486760913,0.432483486760913,0.321535558497643,0.3368342048143590741947076079,0.3115736943047244741947076079,0.0252605105096346,9.459973910293647041342929028,36.343538255442730926227062453,36.454971173831108091406052471,113696800
3.22,2,0.4313025813463126734684027344,0.443294426329562,0.443294426329562,0.431828537653361,0.431828537653361,0.320802497082795,0.3360778252392915239526950976,0.3108669961884561239526950976,0.0252108290508354,9.434045832192879149819422082,36.324445382529236741802293356,36.438302228596292217303908744,114051000
3.23,2,0.4306504795205013885738054552,0.442615641428347,0.442615641428347,0.431175640615365,0.431175640615365,0.320072562034898,0.3353246455966816793721816158,0.3101634980046452793721816158,0.0251611475920364,9.408209425404383690691612856,36.305373599512575905159271412,36.421649756677866444481756119,114405200
3.24,2,0.4300004442792725766339682774,0.441939030116233,0.441939030116233,0.430524812682069,0.430524812682069,0.319345582912412,0.3345744959359782839689697369,0.3094630298027410839689697369,0.0251114661332372,9.38245982120351279916810591,36.286312978383679002194415323,36.405003597167074535420928552,114759400
3.25,2,0.4293524078521505335692372351,0.441264524884129,0.441264524884129,0.429875986000353,0.429875986000353,0.31862157075143,0.3338273849305189053878899252,0.3087656002560807053878899252,0.0250617846744382,9.356797268063074907644598964,36.267259122392652528936191791,36.388359161002141768930885444,115113600
3.26,2,0.4287064173489910744582284604,0.44059216766361,0.44059216766361,0.429229207737523,0.429229207737523,0.317900374796889,0.3330831633804676819589957940,0.3080710601648286819589957940,0.025012103215639,9.331217491722633448516789737,36.248211600956331185878824233,36.371715964674071821477030285,115467800
3.27,2,0.4280624359320068674601199472,0.439921927369378,0.439921927369378,0.428584441010869,0.428584441010869,0.317182161708788,0.3323419967594358201331084725,0.3073795750025958201331084725,0.02496242175684,9.305725232651945556993282791,36.229173469886996444558968004,36.355076973039744778275287926,115822000
3.28,2,0.4274204687606944535073960388,0.439253810608046,0.439253810608046,0.427941690986179,0.427941690986179,0.316466972656773,0.3316039264425582989256714511,0.3066911861445174989256714511,0.0249127402980408,9.280321676161321071095589525,36.210153713294661562997945856,36.33845126857110683942827544,116176200
3.29,2,0.4267804904175071681387273105,0.438587791133622,0.438587791133622,0.42730093221491,0.42730093221491,0.315754785249073,0.3308689291357333812803347962,0.3060058702964915812803347962,0.0248630588392418,9.255006154923907179572082579,36.191152183638747961936022771,36.321838624226463541866793475,116530400
3.30,2,0.4261424752381634777981839390,0.437923838226632,0.437923838226632,0.426662139001485,0.426662139001485,0.315045456068632,0.3301368604371750550392350780,0.3053234830567325550392350780,0.0248133773804425,9.229774532133264720444273352,36.17215558147013089613868804,36.305225386102246640014927961,116884600
3.31,2,0.4255064409958708642651973247,0.437261970036384,0.437261970036384,0.426025329140785,0.426025329140785,0.314338994954309,0.3294077308131519262616505176,0.3046440348915084262616505176,0.0247636959216435,9.204627107625882828920766406,36.153170923774295680301868812,36.288618640056705610471877153,117238800
3.32,2,0.4248723895337013406913067698,0.436602194557624,0.436602194557624,0.42539050447813,0.42539050447813,0.313635577970434,0.3286817164997524671628100171,0.3039677020369081671628100171,0.0247140144628443,9.17956893019381093739725946,36.13420962714339830941730233,36.272029927358900047792054169,117593000
3.33,2,0.4242402774352463384813418222,0.435944462786922,0.435944462786922,0.424757621544165,0.424757621544165,0.312935047400533,0.3279586581663841164306457252,0.3032943251623388164306457252,0.0246643330040453,9.154595435351787045873752513,36.115256843360693976771435799,36.255443998711225768101767023,117947200
3.34,2,0.4236101013203325878541729343,0.435288771621824,0.435288771621824,0.424126676954597,0.424126676954597,0.312237411374555,0.3272385638297701124113775466,0.3026239122845240124113775466,0.0246146515452461,9.129706852762026154350245567,36.096320047584436938748840586,36.238868425316882224163696136,118301400
3.35,2,0.4229818544744893569334862220,0.434635120869974,0.434635120869974,0.423497663986766,0.423497663986766,0.311542857013265,0.3265216204899712269794784247,0.3019566504035241269794784247,0.0245649700864471,9.10490853958164226282673862,36.077403992430346630634742646,36.222307914819724385259614993,118655600
3.36,2,0.4223555422912240508340286617,0.433983504172385,0.433983504172385,0.422870588040757,0.422870588040757,0.310851047486624,0.3258074913002131089529578038,0.3012922026725652089529578038,0.0245152886276479,9.080190845861391803698929394,36.05850505271615878107307906,36.205758809738395427793770702,119009700
3.37,2,0.4217311299092575771876304731,0.433333892427647,0.433333892427647,0.422245414212779,0.422245414212779,0.310162149562319,0.3250963419109666582210735343,0.3006307347421177582210735343,0.0244656071688489,9.055558517137688912175422448,36.039612109117875189740279001,36.18920951047587599745530996,119363900
3.38,2,0.4211086244996210240634230928,0.432686293616692,0.432686293616692,0.421622149682607,0.421622149682607,0.309476186057201,0.3243881954037145654893277983,0.2999722696936648654893277983,0.0244159257100497,9.031012214646318020651915502,36.020747444226533811963221968,36.172682826376094613046396173,119718100
3.39,2,0.4204880091484572375990324929,0.4320406851297,0.4320406851297,0.421000777515759,0.421000777515759,0.30879299474644,0.3236828888633787149187846777,0.2993166446121280149187846777,0.0243662442512507,9.006547271214070129128408556,36.001889905742370237468289811,36.156156986520028868295666241,120072300
3.40,2,0.4198692714788908822167835053,0.431397066830629,0.431397066830629,0.420381285320266,0.420381285320266,0.308112926810148,0.3229807732513918375315439684,0.2986642104589404375315439684,0.0243165627924514,8.98217374114539323760490161,35.983066192335545713947582169,36.139659213905490455063747744,120426500
3.41,2,0.4192524159266632436537698086,0.430755425074068,0.430755425074068,0.419763677537279,0.419763677537279,0.307435464239422,0.3222813303981925811920785027,0.2980144490645401811920785027,0.0242668813336524,8.957876779975794184102906063,35.964248845462479167149395362,36.123161401021016262991911134,120780700
3.42,2,0.4186374273075895689644139449,0.430115757613811,0.430115757613811,0.419147938964097,0.419147938964097,0.30676097832515,0.3215849312900952607052578303,0.2973677314152420607052578303,0.0242171998748532,8.933667015680335292579399117,35.945451803706996037228013621,36.106677627241230923116138309,121134900
3.43,2,0.4180242932996182764188405329,0.429478051844039,0.429478051844039,0.418534057263641,0.418534057263641,0.306089461586934,0.3208915680113236193202408228,0.2967240495952694193202408228,0.0241675184160542,8.909544221488712401055892171,35.926683107714133948858993336,36.090216103187766482263840446,121489100
3.44,2,0.4174129981601194689850504959,0.428842280105269,0.428842280105269,0.417922016674085,0.417922016674085,0.305420573595565,0.3202008993747452879801233986,0.2960830624174902879801233986,0.024117836957255,8.885498623109582509532385224,35.907924228599117405927233203,36.073757806073300881175500497,121843300
3.45,2,0.4168035242772082277090133655,0.428208437759215,0.428208437759215,0.417311799562066,0.417311799562066,0.304754686789185,0.3195132974297499787325001685,0.2954451419312939787325001685,0.024068155498456,8.861540878972834618008878278,35.88919636690652021282695602,36.057324332816810156011432861,122197500
3.46,2,0.4161959047421085332212980782,0.427576551502672,0.427576551502672,0.416703439059162,0.416703439059162,0.304091616321393,0.3188285783742442317308846463,0.2948101043345874317308846463,0.0240184740396568,8.837665723536371158881069052,35.870484422738899546446738089,36.040900105196597354439244441,122551700
3.47,2,0.4155900988718022013128662898,0.426946574909078,0.426946574909078,0.416096894432743,0.416096894432743,0.30343119985029,0.3181465783449616271863875052,0.2941777857641038271863875052,0.0239687925808578,8.813868462463386267357562106,35.851779479609651981302335147,36.024475899397386751399137013,122905900
3.48,2,0.4149861141887082812801187160,0.426318528256166,0.426318528256166,0.415492173214402,0.415492173214402,0.302773802246097,0.3174676626975337138764132497,0.2935485515754751138764132497,0.0239191111220586,8.79015956242174737583405516,35.833116023709315074749702526,36.008087081232835812852332209,123260100
3.49,2,0.4143839272096022039540140485,0.425692375910489,0.425692375910489,0.414889251892277,0.414889251892277,0.302119076802456,0.3167914836932200400288860575,0.2929220540299604400288860575,0.0238694296632596,8.766529061430343916706245933,35.814463118360744974337797732,35.991701767619883166020773408,123614300
3.50,2,0.4137835139660970884549563137,0.425068100020062,0.425068100020062,0.414288106468752,0.414288106468752,0.301467199926106,0.3161182170082707743645161209,0.2922984688038104743645161209,0.0238197482044603,8.742981992243033592787041266,35.795836769628213981692472916,35.975336331856022325969768623,123968500
3.51,2,0.4131848982338674481026142219,0.424445718883473,0.424445718883473,0.413688760748497,0.413688760748497,0.300818013527946,0.3154477052885003513657502537,0.2916776385428390513657502537,0.0237700667456613,8.719513846994442701263534321,35.777230254684964103665438458,35.958983820272320945582201658,124322700
3.52,2,0.4125880688741057739113518996,0.423825221468267,0.423825221468267,0.413091203579119,0.413091203579119,0.300171521237237,0.3147799517759304510011299534,0.2910595664890683510011299534,0.0237203852868621,8.696124718561665242135725093,35.758637106141356087535718753,35.942637436127856947171512879,124676900
3.53,2,0.4119929984269071229234861523,0.423206586266696,0.423206586266696,0.412495407467229,0.412495407467229,0.299527894940189,0.3141151275014558476550954450,0.2904444236733927476550954450,0.0236707038280631,8.672819506618898188633729548,35.740074609926975859457391103,35.926314909441964626193522618,125031100
3.54,2,0.4113996845160712320574767380,0.422589805406208,0.422589805406208,0.411901370033727,0.411901370033727,0.298886977366493,0.3134530750158217169210371877,0.2898320526465578169210371877,0.0236210223692639,8.649593700577274297110222602,35.721535065208069186438523012,35.910008268871394087524956535,125385300
3.55,2,0.4108081020570641300527674524,0.421974853946095,0.421974853946095,0.411309066163491,0.411309066163491,0.298248773949034,0.3127937988781860131587087001,0.2892224579677211131587087001,0.0235713409104649,8.626447431047027973191017936,35.703019064509226702594912093,35.893718042292771285058047431,125739500
3.56,2,0.4102182989052581143983147605,0.421361779476357,0.421361779476357,0.410718543770249,0.410718543770249,0.297613274581136,0.3121372906488977354091004276,0.2886156311972320354091004276,0.0235216594516657,8.60338045624998351406320871,35.684521383966207973033571426,35.877438721303591992241886476,126093700
3.57,2,0.4096302189208004255752118203,0.420750526998045,0.420750526998045,0.41012974664569,0.41012974664569,0.296980514875549,0.3114835839995752701156563716,0.2880116060067085701156563716,0.0234719779928667,8.580393740806936622539701762,35.666050704911653133818965864,35.861179218270289105795190341,126447900
3.58,2,0.4090438680285736506464892224,0.420141101905679,0.420141101905679,0.409542680721921,0.409542680721921,0.29635047933423,0.3108326636298837519826154805,0.2874103670958162519826154805,0.0234222965340675,8.557486846395593731016194816,35.64760700916938860487638038,35.8449394446028392408403095,126802000
3.59,2,0.4084592332644132461697037446,0.419533491543772,0.419533491543772,0.408957333018968,0.408957333018968,0.295723177475848,0.3101845386110226888138568954,0.2868119235357541888138568954,0.0233726150752685,8.53812658628344108493314213,35.62918508473125385616672298,35.826665734633909518961197644,127156200
3.60,2,0.4078763009509213681759445936,0.418927676297563,0.418927676297563,0.408373689842755,0.408373689842755,0.295098439993164,0.3095390390543462960563606402,0.2862161054378770960563606402,0.0233229336164692,8.521057655100506084933142131,35.610789562335675597268590286,35.807108310676135704731327792,127510400
3.61,2,0.4072950773876818101439324092,0.418323663094633,0.418323663094633,0.407791757500546,0.407791757500546,0.294476284539676,0.3088961828443665853556115062,0.2856229306866965853556115062,0.02327325215767,8.50406445022232308493314213,35.592402610288292470297544551,35.787559560351892724754307229,127864600
3.62,2,0.4067155451143861687660781571,0.41772144012954,0.41772144012954,0.407211518510743,0.407211518510743,0.293856873964324,0.3082561323188165411424416571,0.2850325616199455411424416571,0.023223570698871,8.48715162228236708493314213,35.57405396325129398603742059,35.768050343704819073010656933,128218800
3.63,2,0.4061377134041313052059011874,0.41712101124711,0.41712101124711,0.406632982157748,0.406632982157748,0.293240052336024,0.3076187317757843169889375707,0.2844448425357125169889375707,0.0231738892400718,8.47031471074944408493314213,35.555728563386112982485642827,35.748565116999338842188110506,128573000
3.64,2,0.4055615586043529378407871257,0.416522358608945,0.416522358608945,0.406056124760156,0.406056124760156,0.29262598738995,0.3069841482257128502048171557,0.2838599404444400502048171557,0.0231242077812728,8.45355850012030008493314213,35.537431287528154130986820038,35.729108869187967242932540338,128927200
3.65,2,0.4049870532998927304897910865,0.415925442635238,0.415925442635238,0.405480918869376,0.405480918869376,0.292014332212641,0.3063520335851553946893960247,0.2832775072626817946893960247,0.0230745263224736,8.43687301853873808493314213,35.519149008268543609651072811,35.709668193967072295617070152,129281400
3.66,2,0.4044142266387201378374580700,0.415330305764444,0.415330305764444,0.404907393668922,0.404907393668922,0.29140546586654,0.3057227681667215021278117484,0.2826979233030469021278117484,0.0230248448636746,8.42026916115845808493314213,35.500904682023325731026664272,35.690266749361009586024323792,129635600
3.67,2,0.4038430551206262675148383101,0.41473691166382,0.41473691166382,0.404335525629927,0.404335525629927,0.290799022107296,0.3050959846811714154643257163,0.2821208212762961154643257163,0.0229751634048753,8.40373640591782508493314213,35.482670420780621734954041227,35.670875787930217767174971296,129989800
3.68,2,0.4032735313698176807924026152,0.414145259245286,0.414145259245286,0.403765307367605,0.403765307367605,0.290195181377886,0.3044718634235897272450610519,0.2815463814775133272450610519,0.0229254819460764,8.38727991789052608493314213,35.464465920136596845683020339,35.651515703979924666525835077,130344000
3.69,2,0.4027056445236742801995637759,0.413555338496088,0.413555338496088,0.403196728006087,0.403196728006087,0.289593968584547,0.3038504289355987020264385839,0.2809746284483216020264385839,0.0228758004872771,8.37090040014227308493314213,35.446291539608512730044090811,35.63218687874162669215368224,130698200
3.70,2,0.4021393884971040461435872946,0.412967136403986,0.412967136403986,0.402629781452863,0.402629781452863,0.288995185678455,0.3032314828349001585321879533,0.2804053638064220585321879533,0.0228261190284781,8.354592169438838084933142131,35.428137662762428733536965248,35.61287946211671024279445107,131052400
3.71,2,0.4015747598288167147402210716,0.412380656322899,0.412380656322899,0.402064464242419,0.402064464242419,0.288399028003165,0.3026152204631028935601841183,0.2798387828934239935601841183,0.0227764375696789,8.338360821905109084933142131,35.41001702614394370404901939,35.59360659731325450530995737,131406600
3.72,2,0.4010117576419617019312478454,0.411795891454723,0.411795891454723,0.401500775496838,0.401500775496838,0.287805326041943,0.3020014721694855854419544870,0.2792747160586056854419544870,0.0227267561108799,8.32220149740591308493314213,35.391912249681051922365285373,35.574350345222364416865925335,131760800
3.73,2,0.4004503620410679275781690520,0.411212827809752,0.411212827809752,0.400938695296385,0.400938695296385,0.287214249956368,0.3013904075237365366697529009,0.2787133328716558366697529009,0.0226770746520807,8.30611905375499808493314213,35.373843025021596065915055801,35.555131095451861786803330564,132115000
3.74,2,0.3998905859949141487485806532,0.410631472453954,0.410631472453954,0.400378236625654,0.400378236625654,0.286625630032506,0.3007818571619054258064305037,0.2781544639686237258064305037,0.0226273931932817,8.29010863903257508493314213,35.35579811713094052707169069,35.535937297826538476078856469,132469200
3.75,2,0.3993323709335735238772091377,0.410051761156022,0.410051761156022,0.399819340843296,0.399819340843296,0.286039307218486,0.3001756598873708017119758748,0.2775979481528883017119758748,0.0225777117344825,8.274165635295615084933142131,35.337769680620168207012076431,35.516760922522419470806395946,132823400
3.76,2,0.3987757621199982639039841273,0.409473751373655,0.409473751373655,0.399262053267458,0.399262053267458,0.285455628354558,0.2995721643343425254699971939,0.2770441340586590254699971939,0.0225280302756835,8.258300030178516084933142131,35.319773118386266377331300335,35.497617786405165155928660823,133177600
3.77,2,0.3982207386692205524749382176,0.40889741607455,0.40889741607455,0.398706352987704,0.398706352987704,0.284874418498393,0.2989711947236481303145495061,0.2764928459067639303145495061,0.0224783488168842,8.242506787978938084933142131,35.301805489654071376228783565,35.478504965300882841170551666,133531800
3.78,2,0.3976672971326805341624283144,0.408322746006042,0.408322746006042,0.398152236551269,0.398152236551269,0.284295511622854,0.2983725848063744751369936660,0.2759439174482892751369936660,0.0224286673580852,8.22678114601632808493314213,35.283856020010532276539940299,35.459411389230489852289569192,133886000
3.79,2,0.3971154102487492084822458110,0.407749719989169,0.407749719989169,0.39759967666328,0.39759967666328,0.283719083341118,0.2977765093495873748867848668,0.2753975234503012748867848668,0.0223789858992861,8.21112811099833208493314213,35.265938141868818393546411066,35.440350932043416786687256343,134240200
3.80,2,0.3965650783764247117207493325,0.407178338762297,0.407178338762297,0.397048673683173,0.397048673683173,0.283145144498086,0.2971829792173478305570411120,0.2748536747768608305570411120,0.022329304440487,8.19554799415736908493314213,35.248051433207369948290892981,35.421323171416998595927658542,134594400
3.81,2,0.3960163104501582838260933035,0.406608604995498,0.406608604995498,0.396499236556293,0.396499236556293,0.28257351523731,0.2965918147559566783251433899,0.2743121917742687783251433899,0.0222796229816879,8.18003564879407108493314213,35.230181241511984383108433579,35.402313018830236265855147,134948500
3.82,2,0.3954690832541426994259194653,0.406040502026293,0.406040502026293,0.395951342038523,0.395951342038523,0.282004384437934,0.2960032041479860313453916928,0.2737732626250972313453916928,0.0222299415228888,8.164596465942018084933142131,35.212344904782703423239577247,35.383338394841831820600886722,135302800
3.83,2,0.3949234117500048124174943063,0.405474038280762,0.405474038280762,0.395405005109735,0.395405005109735,0.281437564162472,0.2954169598645014495742761748,0.2732366998004117495742761748,0.0221802600640897,8.14922507329297008493314213,35.194532351087375020846236368,35.364388974032679946113412034,135656900
3.84,2,0.3943792490334565062333589424,0.404909173457036,0.404909173457036,0.394860178808444,0.394860178808444,0.280873245937077,0.2948332719084693432121312862,0.2727026933031788432121312862,0.0221305786052905,8.133926914030965084933142131,35.176756121348091550610026154,35.345477690105855711038434272,136011100
3.85,2,0.3938366003435596324703173968,0.404345900739746,0.404345900739746,0.394316868380098,0.394316868380098,0.280311084293558,0.2942517947842945956768594037,0.2721708976378031956768594037,0.0220808971464914,8.11869209043627708493314213,35.158990009200480937032191533,35.326577558987774311276164377,136365300
3.86,2,0.3932954921900058388802147784,0.403784258768595,0.403784258768595,0.393775100366719,0.393775100366719,0.279751425200934,0.2936728755987481643208203713,0.2716416599110558643208203713,0.0220312156876923,8.10353054638541708493314213,35.141261196421550750096765363,35.307716623716040125765777074,136719500
3.87,2,0.3927558874309611455270840585,0.403224198424642,0.403224198424642,0.393234837581178,0.393234837581178,0.279193927625872,0.2930961718120196688909792337,0.2711146375831264688909792337,0.0219815342288932,8.088432468835660084933142131,35.123550411050306132782796984,35.288875100424341138504401514,137073700
3.88,2,0.3922177950469678977322069637,0.402665735023372,0.402665735023372,0.39269608901497,0.39269608901497,0.278638772506796,0.2925218647868103119664450979,0.2705900120167162119664450979,0.0219318527700941,8.073403053445676084933142131,35.105875153089771256808552626,35.270071073221736201089377919,137427900
3.89,2,0.3916811891859226610150914612,0.402108842399372,0.402108842399372,0.392158828784465,0.392158828784465,0.278085952226322,0.2919499459972200682502140455,0.2700677746859250682502140455,0.021882171311295,8.05844205596642108493314213,35.088218138160163783324157452,35.25128662886663877353577026,137782100
3.90,2,0.3911460676092606425676727264,0.40155351865599,0.40155351865599,0.391623054648369,0.391623054648369,0.277535476692852,0.2913804252794207952404492730,0.2695479354269248952404492730,0.0218324898524959,8.04354975818346208493314213,35.070598468432421946966871496,35.232541612096575159232552523,138136300
3.91,2,0.3906124356010034654468739389,0.400999768805755,0.400999768805755,0.391088771897148,0.391088771897148,0.276987337854907,0.2908132947617737817992596227,0.2690304863680769817992596227,0.0217828083936968,8.02872593459096108493314213,35.053004876161181897386002119,35.213824355815125688524358596,138490500
3.92,2,0.3900802909770978275667709660,0.400447585395971,0.400447585395971,0.390555978344084,0.390555978344084,0.276441384952803,0.2902484035163367695354432379,0.2685152765814390695354432379,0.0217331269348977,8.013966261421867084933142131,35.035433713271034409828456413,35.195131185319941277533198325,138844700
3.93,2,0.3895496077488169081590484124,0.39989694189508,0.39989694189508,0.390024647968758,0.390024647968758,0.275897603803631,0.2896857364429053916953461102,0.2680022909668067916953461102,0.0216834454760986,7.999270306087190084933142131,35.017885857749620851413316737,35.176463044250077965497248931,139198900
3.94,2,0.3890203812970458547420533995,0.399347834401505,0.399347834401505,0.389494776146423,0.389494776146423,0.275356015197023,0.2891253141822812277459645122,0.2674915501649818277459645122,0.0216337640172994,7.98463865990234108493314213,35.000357168363370153751593935,35.157815648918694251711665171,139553100
3.95,2,0.3884926006037744210161609068,0.398800257407091,0.398800257407091,0.388966351845632,0.388966351845632,0.274816777491855,0.2885672948046427520238471270,0.2669832122461424520238471270,0.0215840825585003,7.970075851244361084933142131,34.982870480770570353068626382,35.139212621959594421295844097,139907300
3.96,2,0.3879662797889265774178494150,0.398254219068627,0.398254219068627,0.388439389203529,0.388439389203529,0.274279719186441,0.2880115071974457065172652235,0.2664771060977445065172652235,0.0215344010997012,7.95557697809994908493314213,34.965409624937856685112333172,35.120637308118021682005471659,140261500
3.97,2,0.3874414152808587934995008911,0.397709722480842,0.397709722480842,0.387913884644114,0.387913884644114,0.27374503136788,0.2874581424393866556084143985,0.2659734227984845556084143985,0.0214847196409021,7.94114751447053908493314213,34.947981016795491688659909597,35.102096277892700220570169107,140615700
3.98,2,0.3869179737399446590694034807,0.39716672186862,0.39716672186862,0.387389804787104,0.387389804787104,0.27321235967728,0.2869068447899124692697526435,0.2654718066078094692697526435,0.021435038182103,7.926777269139983084933142131,34.93057046729031336092419385,35.083575038337624275138801649,140969900
3.99,2,0.3863959715754687066019018383,0.396625239918719,0.396625239918719,0.386867166061794,0.386867166061794,0.272681883018109,0.2863577938352647772289574775,0.2649724371119608772289574775,0.0213853567233039,7.9124713868751330849331421298,34.913182139872784662784492567,35.065077831929285234984320883,141324100
4.00,2,0.3858753717934399401277728580,0.396085233625467,0.396085233625467,0.386345931429081,0.386345931429081,0.272153431176723,0.2858108179646112012489127031,0.2644751427001064012489127031,0.0213356752645048,7.8982249513877820849331421297,34.895819156885622916800168159,35.046608014311885907828748067,141678300
4.01,2,0.3853740944558343527810386768,0.395564646026468,0.395564646026468,0.385844042803742,0.385844042803742,0.271626723129408,0.2852662625284123539131203182,0.2639802687227066539131203182,0.0212859938057057,7.8840478562398530849331421299,34.878498360210700808874498344,35.028182877637924762383508732,142032500
4.02,2,0.3848742448120790978719101996,0.395045559875174,0.395045559875174,0.38534358361327,0.38534358361327,0.271102052309078,0.2847237954779446873372782416,0.2634874831310380873372782416,0.0212363123469066,7.8699305889361200849331421304,34.861192452751454778887406093,35.009774329395687946299928041,142386700
4.03,2,0.3843758171606913218085653586,0.394527975020645,0.394527975020645,0.384844548149227,0.384844548149227,0.270579577961303,0.2841835759565016126610434386,0.2629969450683942126610434386,0.0211866308881074,7.8558777085961110849331421304,34.843919177299174343904723876,34.991400697592742175000825474,142740900
4.04,2,0.3838788091481843295359864160,0.394011883099768,0.394011883099768,0.384346934055259,0.384346934055259,0.270059128116142,0.2836454318070341052065557908,0.2625084823777258052065557908,0.0211369494293083,7.8418842832836590849331421307,34.826668297201404151559385911,34.973051488583365580726398726,143095100
